2021-06-12 19:14:30 , NODE1 , {"payload":"Temperatura alta","recipient":"2","sender":"1"}
2021-06-12 19:14:37 , NODE1 , {"payload":"Temperatura alta","recipient":"2","sender":"1"}
2021-06-12 19:14:54 , NODE1 , {"payload":"Temperatura alta","recipient":"2","sender":"1"}
2021-06-12 19:15:34 , NODE1 , Encerrando o programa
2021-06-12 19:32:46 , NODE1 , {"payload":"NODE-1","recipient":"broadcast","sender":"1"}
2021-06-12 20:05:10 , NODE1 , {"payload":"NODE-1","recipient":"broadcast","sender":"1"}
