2021-06-17 01:55:55 , NODE11 , {"payload":"Evento 18","recipient":10,"sender":11,"hops":12}
2021-06-17 01:55:57 , NODE11 , {"payload":"Evento 18","recipient":10,"sender":11,"hops":2}
